,Country,EntryID,Document,Element,ElementLabel,ElementText,HazardType,SystemType,Sector,SectorType,ResultType,IndicatorType_theme,IndicatorType_information,IndicatorType_function,SectorType_GGA,Who,Region,UNFCCC Classification,Year of Submission,Document Language,"Support 
received","If yes, from which organization?",Gender and Social Inclusion,"If yes, Provide details related to GESI (including consideration of IK/LK, consideration of uniquely vulnerable social groups)",Coded by:,General notes
88,Algeria,4943,BTR,Climate impact,Impacts and vulnerabilities,Climate-sensitive diseases (movement of tropical diseases towards the North),,,Health,"Health, wellbeing, communities",NA,NA,NA,NA,Health,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
89,Algeria,4944,BTR,Climate impact,Impacts and vulnerabilities,Illnesses and deaths linked to heat waves and heat waves,,,Health,"Health, wellbeing, communities",NA,NA,NA,NA,Health,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
90,Algeria,4945,BTR,Climate impact,Impacts and vulnerabilities,Threats to human life due to extreme weather conditions,,,Health,"Health, wellbeing, communities",NA,NA,NA,NA,Health,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
91,Algeria,4946,BTR,Climate impact,Impacts and vulnerabilities,The effects of air pollution on health,,,Health,"Health, wellbeing, communities",NA,NA,NA,NA,Health,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
92,Algeria,5029,BTR,Indicator,Evaluation,Area planted for protection: 1530 ha,,,Forestry,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
93,Algeria,4989,BTR,Result,Evaluation,Modeling of the evolution of coral reefs in conjunction with the CCs,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
94,Algeria,4990,BTR,Adaptation priorities,Evaluation,"Integrated development plan for the Bibans massif, Ighil Ali (Béjaia) and The-niet Enassr (Bordj Bou Arré-ridj) regions",,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
95,Algeria,4991,BTR,Result,Evaluation,Increase in the area of the protected forest zone,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
96,Algeria,4992,BTR,Result,Evaluation,Increase in the reforestation area of the watershed saint,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
97,Algeria,4993,BTR,Result,Evaluation,Reduction of the area of forest burned,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
98,Algeria,4953,BTR,Adaptation priorities,Strategies and plans,"The continuation of intersectoral watershed protection programs to improve the availability of water from dams, which is seriously affected by siltation",,,Agriculture and livestock,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
99,Algeria,4954,BTR,Adaptation priorities,Strategies and plans,Work on the disruption of the agricultural calendar: modification of growing seasons and seasonal variability,,,Agriculture and livestock,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
100,Algeria,4955,BTR,Adaptation priorities,Strategies and plans,"Continuing and intensifying the fight against desertification to reduce the loss of agricultural land due to increased soil degradation, reduced vegetation cover, salinization (due to increased evaporation and reduced rainfall)",,,Agriculture and livestock,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
101,Algeria,4956,BTR,Adaptation priorities,Strategies and plans,"The selection and development of improved varieties, tolerant to biotic and abiotic stresses-ticks",,,Agriculture and livestock,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
102,Algeria,5038,BTR,Indicator,Evaluation,"Total area of protected areas: 194,932 ha (up to 2024)",,,Forestry,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
103,Algeria,5039,BTR,Indicator,Evaluation,"Management plans adapted to CC: in part (the 6th management plans management, will consider this topic in detail)
",,,Forestry,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
104,Algeria,5040,BTR,Result,Evaluation,"By 2025, 12 protected areas will be classified and created and the protected area will be 668,609 ha by the classification of the Chilia Ouled Yaakoub and Taghit National Park",,,Forestry,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
105,Algeria,5041,BTR,Action,Evaluation,Development of a flood risk prevention plan in the Seybouse watershed (PPRI),,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
106,Algeria,5042,BTR,Indicator,Evaluation,Number of non-constructible zones (red zones) and constructible zones under conditions (blue zones) at the halfway point,,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
107,Algeria,5043,BTR,Result,Evaluation,"Development and implementation of the Seybouze PPRI The hazard and issue maps must be extended to the entire territory to identify the red and blue zones, sensitive to flooding.",,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
108,Algeria,5044,BTR,Action,Evaluation,"Implementation of a ""flood"" early warning system on the scale of the Sey-bouse watershed",,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
109,Algeria,5045,BTR,Result,Evaluation,Implementation of the SSAP which must be integrated into the SAPMR,,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
110,Algeria,5046,BTR,Action,Evaluation,Impacts of future climate change on the regulation capacity of reservoir dams,,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
111,Algeria,5047,BTR,Indicator,Evaluation,Water inputs into dam catchment areas (BV),,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
112,Algeria,5048,BTR,Indicator,Evaluation,Regulated volumes and capacities of dams,,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
113,Algeria,5049,BTR,Indicator,Evaluation,Siltation rate in dams,,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
114,Algeria,4969,BTR,Adaptation priorities,Strategies and plans,Accelerate the development of the reuse of treated wastewater,,,Water resources,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
115,Algeria,4970,BTR,Adaptation priorities,Strategies and plans,"Support hydro-agricultural development by: making sufficient quantities of water available to farmers; the development and popularization of agricultural water saving techniques;
participation in the development of Saharan agriculture as well as in the supplementary
irrigation program for the cereal segment
",,,Water resources,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
116,Algeria,4971,BTR,Adaptation priorities,Strategies and plans,Improve access to drinking water,,,Water resources,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
117,Algeria,4972,BTR,Adaptation priorities,Strategies and plans,Strengthen access to sanitation through the collection and treatment of wastewater; - combat flooding,,,Water resources,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
118,Algeria,4973,BTR,Adaptation priorities,Strategies and plans,Ensure strategic management of the resource and improve the governance of the public service water,,,Water resources,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
119,Algeria,4974,BTR,Adaptation priorities,Strategies and plans,"Guide the location of industrial installations that consume large amounts of water (agri-food industries, paper mills, the wood industry, etc.)",,,Industrial,"Cities, settlements, key infrastructure",NA,NA,NA,NA,Infrastructure and human settlements,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
120,Algeria,4975,BTR,Adaptation priorities,Strategies and plans,"Improve the resilience of industrial infrastructures against RMC: rising temperatures, fire risks, floods, etc.",,,Industrial,"Cities, settlements, key infrastructure",NA,NA,NA,NA,Infrastructure and human settlements,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
121,Algeria,4976,BTR,Adaptation priorities,Evaluation,Establishment of a monitoring network on the impact of climate change on the Posidonia meadow,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
122,Algeria,4977,BTR,Indicator,Evaluation,Posidonia meadow coverage rate (density of the her-Posidonia bier),,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
123,Algeria,4978,BTR,Indicator,Evaluation,Photographic and video monitoring of existing herbariums and flora and fauna,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
124,Algeria,4979,BTR,Result,Evaluation,Comparison of the evolution of the marked and unmarked Posidonia meadow tag,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
125,Algeria,4980,BTR,Result,Evaluation,Assessment of associated flora and fauna,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
126,Algeria,4981,BTR,Adaptation priorities,Evaluation,Establishment of a national program for the management of invasive aquaculture species,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
127,Algeria,4982,BTR,Result,Evaluation,Rate of evolution of invasive species,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
128,Algeria,4983,BTR,Result,Evaluation,Rate of evolution of local species,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
129,Algeria,4984,BTR,Adaptation priorities,Evaluation,Establishment of a coralligenous monitoring network,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
130,Algeria,4985,BTR,Result,Evaluation,"Coral reef recovery rate, coral reef bleaching rate and coral reef density assessment",,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
131,Algeria,4986,BTR,Result,Evaluation,Inventory of fauna and flora associated with coral reefs compared to invasive species,,,Environment,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
132,Algeria,4947,BTR,Climate impact,Impacts and vulnerabilities,Diseases transmitted by water and food,,,Health,"Health, wellbeing, communities",NA,NA,NA,NA,Health,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
133,Algeria,4948,BTR,Climate impact,Impacts and vulnerabilities,"Vector-borne diseases (malaria, leishmaniasis)",,,Health,"Health, wellbeing, communities",NA,NA,NA,NA,Health,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
134,Algeria,4949,BTR,Climate impact,Impacts and vulnerabilities,"Infectious diseases (Climate change can lead to an increase in endemic diseases (trachoma, bilharzia, leptospirosis, etc.) and the emergence of new diseases (Rift Valley fever, West Nile fever).",,,Health,"Health, wellbeing, communities",NA,NA,NA,NA,Health,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
135,Algeria,4950,BTR,System at risk,Impacts and vulnerabilities,There are also more frequent outbreaks of epidemics and a higher incidence of waterborne and airborne diseases.,,Health,Health,"Health, wellbeing, communities",NA,NA,NA,NA,Health,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
136,Algeria,4951,BTR,Adaptation priorities,Strategies and plans,"For the pastoral component; adaptation measures involves resuming old measures to rehabilitate steppe areas estimated at more than 30 million ha, proceeding with the protection of steppe rangelands which aims to improve the production of fodder species and allows the restoration of degraded rangelands, as well as job creation (this action targets 8 steppe wilayas, 13 agro-pastoral and 4 pre-Saharan) and finally, the mobilization of water resources (creation of water points) in order to improve agricultural and livestock activity and densify the watering network.",,,Agriculture and livestock,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
137,Algeria,4952,BTR,Adaptation priorities,Strategies and plans,"The use of supplementary irrigation to reduce the vulnerability of rainfed crops due to evapotranspiration and the lower availability of rainwater, through water-saving systems by using runoff water and unconventional water, to cope with low rainfall and higher temperatures",,,Agriculture and livestock,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
138,Algeria,5073,BTR,Action,Implementation progress,"Thus, a program to expand irrigated areas has been implemented for the period 2020-2024, in order to develop resilient irrigation infrastructure. The actions aim at the rational use of water through in particular: the widespread use of water-saving equipment; • the
encouragement of investment in irrigation; • support and
awareness-raising for greater efficiency of irrigation water; • the development of innovative
irrigation methods.",,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
139,Algeria,5074,BTR,Action,Implementation progress,"The efforts made by the two sectors (Ministries of Agriculture and Hydraulics) have made it possible to irrigate 1.6 million hectares, 70% of which are equipped with water-saving irrigation systems.",,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Africa,Non-Annex I,2024,French,No,NA,NA,NA,Winfred,NA
